900,79,30,20,60,75,30,42,65,130,245,20,15,221,20,60,33,30,33,52,52,10,35,83
900,77,42,26,54,85,33,40,60,119,236,15,18,218,30,70,30,45,45,62,45,20,30,90
900,65,33,29,61,85,45,45,71,122,240,22,25,228,25,62,41,33,38,53,59,22,36,80
900,60,41,31,60,79,47,32,80,124,245,10,23,215,31,65,30,35,40,55,60,18,32,79
900,72,45,27,55,80,35,38,70,119,229,12,24,219,28,69,32,31,32,56,50,10,28,85
900,63,32,19,58,77,25,31,70,127,243,12,21,230,21,71,39,32,35,59,45,10,35,79
900,67,47,35,61,82,36,35,63,121,231,10,21,212,25,70,37,35,32,58,53,18,32,81
900,69,35,19,65,84,45,38,71,125,240,22,18,225,23,67,30,45,45,60,55,20,30,90
